rng,-14,-11,-8,-5,-2,1,3,6,8,11,12,15,16,19,22,24,25,26,27
0xd57f29a0,555,136,136,136,136,136,136,123,123,123,123,123,123,123,123,123,123,123,123,
0x7793a959,456,456,456,456,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,
0x7b4e691e,363,363,363,363,363,OUT,OUT,OUT,OUT,111,111,111,111,111,111,111,111,111,111,
0x4f9e15ff,555,555,555,116,116,123,123,123,123,123,123,123,123,123,123,123,123,123,123,
0xd33d3fcc,456,456,456,456,456,525,525,525,525,525,525,525,525,525,525,OUT,OUT,OUT,OUT,
0xbe4c8215,235,235,235,235,235,111,111,111,111,111,111,111,111,111,111,111,111,111,111,
0x4773f92a,333,333,333,333,333,333,141,141,141,141,141,141,141,141,141,141,141,141,141,
0x22c8131b,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,
0x66e48cb8,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,
0x802a91,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,
0xb07df6,253,253,253,253,253,253,253,253,253,253,253,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,
0xf3cac5f7,563,563,563,563,563,563,563,563,563,563,563,123,123,123,123,123,123,123,123,
0x69b1bc64,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,OUT,OUT,OUT,OUT,
0x416bdecd,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,123,123,123,123,
0x185e8382,632,632,632,632,632,632,632,632,632,632,632,632,632,632,OUT,OUT,OUT,OUT,OUT,
0xe4dbca93,532,532,532,532,532,532,532,532,532,532,532,532,532,532,123,123,123,123,123,
0x6a003ad0,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,OUT,OUT,
0x80e49ac9,132,132,132,132,132,132,132,132,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,123,
0x48f555ce,335,335,335,335,335,335,OUT,OUT,OUT,123,123,123,123,123,123,123,123,123,123,
0x7bee7cef,456,456,612,612,612,612,123,123,123,123,123,123,123,123,123,123,123,123,123,
0xbe7633fc,456,456,456,456,361,361,361,361,361,361,361,361,361,111,111,111,111,111,111,
0x4d131a85,141,141,141,141,141,141,141,111,111,111,111,111,111,111,111,111,111,111,111,
0xeb1500da,333,333,333,333,632,632,632,632,632,632,632,632,632,123,123,123,123,123,123,
0x80cff90b,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,
0x9ff093e8,113,113,113,113,113,113,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,
0xb3efda01,636,636,636,636,636,636,123,123,123,123,123,123,123,123,123,123,123,123,123,
0x8f5250a6,456,456,456,456,635,635,635,635,635,635,635,123,123,123,123,123,123,123,123,
0xa1031ae7,456,556,556,556,556,556,556,111,111,111,111,111,111,111,111,111,111,111,111,
0xf62f0694,333,333,333,333,144,144,144,144,144,123,123,123,123,123,123,123,123,123,123,
0xd07f153d,456,456,221,221,221,221,221,221,221,221,221,221,123,123,123,123,123,123,123,
0x68c2d132,631,631,631,631,631,631,631,631,631,631,631,631,631,631,111,111,111,111,111,
0x755c7e83,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,
0x433ff800,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,
0xefccc839,214,214,214,214,214,214,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,
0xd448ce7e,142,142,142,142,142,OUT,123,123,123,123,123,123,123,123,123,123,123,123,123,
0x455e7fdf,456,456,456,456,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,
0xd9ac942c,456,456,456,456,456,456,456,111,111,111,111,111,111,111,111,111,111,111,111,
0x9a8aef5,222,222,222,222,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,
0x89f548a,444,444,444,444,444,444,444,444,565,565,565,565,565,565,565,565,565,565,565,
0xa4553afb,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,
0x4964c718,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,
0x9224571,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,
0xbb262f56,611,611,611,611,611,611,611,611,611,611,611,611,611,611,611,611,611,611,611,
0xc4328bd7,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,
0xaf6b3cc4,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,
0x20c4c7ad,223,223,223,223,223,223,223,223,223,223,223,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,
0x456deae2,453,453,453,453,453,453,453,453,453,453,453,123,123,123,123,123,123,123,123,
0x1a2a0e73,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,
0x54416130,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,
0x269331a9,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,
0x9783d32e,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,
0xb10d1ecf,342,342,342,342,342,342,342,342,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,
0xc513605c,163,163,163,163,163,163,163,163,123,123,123,123,123,123,123,123,123,123,123,
0xb3c43f65,456,456,456,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,
0x2fdf43a,326,326,326,326,326,326,326,326,326,326,326,326,111,111,111,111,111,111,111,
0x4566d8eb,333,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,
0x53a42648,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,
0x843e6ce1,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,OUT,OUT,OUT,
0xaac71a06,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,123,123,
0x75818c7,161,161,161,161,161,161,161,161,161,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,123,
0xa8f95ef4,263,263,263,263,263,263,263,263,263,123,123,123,123,123,123,123,123,123,123,
0x51d3f61d,456,456,653,653,653,653,653,653,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,
0x23aad092,531,531,531,531,531,OUT,OUT,OUT,OUT,123,123,123,123,123,111,111,111,111,111,
0x9e337a63,456,456,421,421,421,123,123,123,123,123,123,123,123,123,123,123,123,123,123,
0xd6c77660,456,456,456,456,456,413,413,413,413,413,413,413,413,111,111,111,111,111,111,
0x273ed719,216,216,216,216,216,216,111,111,111,111,111,111,111,111,111,111,111,111,111,
0x91a163de,555,555,555,555,555,211,211,211,211,211,211,211,211,211,OUT,OUT,OUT,OUT,123,
0xc9d959bf,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,123,123,123,123,
0x139d988c,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,
0xe6dccbd5,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,
0x4ddbdfea,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,
0xbdd3d2db,563,563,563,563,563,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,
0xdd1b178,162,162,162,162,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,
0x812b5051,456,456,456,456,456,456,456,216,216,216,216,216,216,216,216,216,216,216,216,
0xe19010b6,544,544,544,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,
0x1232c1b7,555,555,555,555,555,555,555,555,555,444,444,444,444,444,444,444,444,444,444,
0x812c6d24,135,135,135,135,135,135,135,135,135,135,135,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,
0x1703a08d,353,353,353,353,353,OUT,OUT,OUT,OUT,OUT,OUT,123,123,123,123,123,123,123,123,
0xe1848242,456,316,316,316,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,
0xe627c253,456,456,456,456,456,456,456,215,215,215,215,215,215,215,215,215,215,215,215,
0x7b553790,154,154,154,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,
0x396b889,333,333,333,333,333,333,333,333,333,123,123,123,123,123,123,123,123,123,123,
0xf65c808e,456,456,456,456,456,456,456,362,362,362,362,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,
0x906230af,461,461,461,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,
0x7afe3cbc,555,555,555,555,555,555,555,555,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,
0x8a295445,166,166,166,166,166,123,123,123,123,123,123,123,123,123,123,123,123,123,123,
0x1da4179a,456,456,456,456,456,456,143,143,143,143,143,143,143,143,143,143,143,143,143,
0xf92b28cb,134,134,134,134,134,111,111,111,111,111,111,111,111,111,111,111,111,111,111,
0x55d068a8,666,666,666,666,666,666,666,546,546,546,546,546,546,546,546,546,546,546,546,
0xa38fefc1,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,
0xef9c1366,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,
0x7a4186a7,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,
0x91176754,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,
0x276ac6fd,446,446,446,446,446,446,446,446,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,
0x75c5fff2,434,434,434,434,434,434,434,434,123,123,123,123,123,123,123,123,123,123,123,
0xe075e643,456,456,456,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,
0x992da4c0,341,341,341,341,341,341,341,341,341,341,341,341,111,111,111,111,111,111,111,
0x4d21d5f9,444,163,163,163,163,163,163,163,163,163,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,
0xde30293e,631,631,631,631,631,631,631,631,631,631,631,123,123,123,123,123,123,123,123,
0xeb06a39f,456,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,
0x3a84cec,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,111,111,
0x40a0d8b5,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,123,
0x17819b4a,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,
0x64bbdabb,636,636,636,636,636,636,636,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,
0xc8434bd8,225,225,225,225,225,225,225,123,123,123,123,123,123,123,123,123,123,123,123,
0x46d34b31,456,456,456,456,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,
0x21c62216,366,366,366,366,366,366,366,366,366,111,111,111,111,111,111,111,111,111,111,
0xb2c36797,666,666,666,546,546,546,546,546,546,546,546,546,546,546,546,123,123,123,123,
0x1c8d4d84,651,651,651,651,651,651,651,651,651,651,651,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,
0xade0696d,611,611,611,611,611,611,611,611,611,611,611,123,123,123,123,123,123,123,123,
0x9ffa49a2,114,114,114,114,114,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,
0x754ce633,636,636,636,636,636,123,123,123,123,123,123,123,123,123,123,123,123,123,123,
0x5e53bdf0,456,456,456,456,456,526,526,526,526,526,526,526,526,526,526,526,526,526,526,
0x85272f69,114,114,114,114,114,114,111,111,111,111,111,111,111,111,111,111,111,111,111,
0xf6575dee,444,444,444,444,444,343,343,343,343,343,343,343,343,343,343,343,343,343,343,
0x95e5b28f,514,514,514,514,514,514,514,514,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,
0x38cec91c,646,646,646,646,646,646,646,646,646,123,123,123,123,123,123,123,123,123,123,
0xd8fa5925,456,456,111,111,111,111,111,111,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,
0x15f6afa,262,262,262,262,262,262,262,262,262,123,123,123,123,111,111,111,111,111,111,
0xdf94e8ab,456,456,314,314,314,314,314,314,314,314,314,314,314,314,314,123,123,123,123,
0xf08d5b08,146,146,146,146,146,146,146,146,146,146,146,146,146,111,111,111,111,111,111,
0xee1c62a1,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,
0x31a93cc6,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,
0xfcb76487,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,
0x82211fb4,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,
0xb8fb87dd,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,
0x986c5f52,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,OUT,OUT,OUT,
0x769bc223,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,OUT,OUT,123,123,
0xff8a8320,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,123,123,123,123,
0x8cadc4d9,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,
0x30cd1e9e,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,
0x12de5d7f,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,OUT,OUT,OUT,OUT,
0x5864b14c,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,123,123,123,
0xbdacd595,514,514,514,514,514,514,514,514,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,
0x71e886aa,446,446,446,446,446,446,446,446,123,123,123,123,123,123,123,123,123,123,123,
0xaa85529b,456,456,456,436,436,436,436,436,436,436,436,436,436,436,436,OUT,OUT,OUT,OUT,
0x78d19638,445,445,445,445,445,445,445,445,445,445,445,445,111,111,111,111,111,111,111,
0xb4523611,555,435,435,435,435,435,435,435,435,435,435,435,435,OUT,OUT,123,123,123,123,
0xf5a06376,466,466,466,466,466,466,466,466,OUT,OUT,OUT,OUT,OUT,123,123,123,123,123,123,
0x56dc7d77,116,116,116,116,116,116,OUT,OUT,OUT,123,123,123,123,123,123,123,123,123,123,
0x6b25dde4,456,456,466,466,466,466,466,123,123,123,123,123,123,123,123,123,123,123,123,
0xab13224d,456,456,456,456,461,461,461,461,461,461,461,461,461,111,111,111,111,111,111,
0xc0274102,462,462,462,462,462,462,462,462,111,111,111,111,111,111,111,111,111,111,111,
0x90117a13,666,666,666,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,
0xe854f450,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,
0x147c9649,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,
0x744c6b4e,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,
0x998fa46f,235,235,235,235,235,235,235,235,235,235,235,235,235,235,OUT,OUT,OUT,OUT,OUT,
0x831d057c,661,661,661,661,661,661,661,661,661,661,661,661,661,661,123,123,123,123,123,
0x64ef4e05,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,
0x8087ee5a,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,
0x581c188b,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,
0x59f2fd68,354,354,354,354,354,354,354,354,354,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,
0xbc1bc581,631,631,631,631,631,631,631,631,631,123,123,123,123,123,123,123,123,123,123,
0x10c69626,456,456,333,333,333,333,333,OUT,OUT,OUT,OUT,OUT,OUT,OUT,123,123,123,123,123,
0x6db1b267,642,642,642,642,642,642,642,123,123,123,123,123,123,123,111,111,111,111,111,
0xfbae8814,456,456,456,456,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,
0xaa3e38bd,361,361,361,361,361,361,361,361,361,111,111,111,111,111,111,111,111,111,111,
0x50f5eeb2,333,333,333,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,
0x371d0e03,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,
0xeaf61180,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,
0xd1aa3b9,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,
0x4c5043fe,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,OUT,OUT,OUT,OUT,
0x758875f,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,123,123,123,123,
0xec6ac5ac,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,
0xc0b8c275,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,
0x7568a20a,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,
0xbca83a7b,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,
0xb949098,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,
0x9fe010f1,412,412,412,412,412,412,412,412,412,412,412,412,412,412,OUT,OUT,OUT,OUT,OUT,
0xa2f6d4d6,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,123,123,123,123,
0x8b760357,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,
0x28e1e44,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,
0x1053cb2d,646,646,646,646,646,646,646,646,646,646,646,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,
0xd636862,515,515,515,515,515,515,515,515,OUT,OUT,OUT,123,123,123,123,123,123,123,123,
0x9aed7df3,635,635,635,635,635,635,635,635,123,123,123,123,123,123,123,123,123,123,123,
0x7070dab0,456,456,456,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,
0x16ceed29,465,465,465,465,465,465,465,465,465,465,465,465,111,111,111,111,111,111,111,
0x9913a8ae,555,123,123,123,123,123,123,123,123,123,123,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,
0xcf58064f,256,256,256,256,256,256,256,256,256,256,256,256,123,123,123,123,123,123,123,
0xa80f1dc,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,OUT,OUT,OUT,
0xaec032e5,535,535,535,535,535,535,535,535,535,535,535,535,535,OUT,OUT,OUT,OUT,123,123,
0x7975a1ba,623,623,623,623,623,623,623,623,623,623,623,623,623,623,123,123,123,123,123,
0xde38b86b,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,
0xb4194fc8,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,
0xe1c61861,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,
0xf8cc1f86,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,
0x88287047,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,
0x2957a074,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,
0xdaead99d,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,
0xf0baae12,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,
0x9471c9e3,342,342,342,342,342,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,
0xa8884fe0,542,542,542,542,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,
0xf1a07299,456,456,456,456,456,456,232,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,
0x3f91995e,551,551,551,551,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,
0xea6d213f,333,333,333,333,333,333,333,534,534,534,534,534,534,534,534,534,534,534,534,
0xc6528a0c,314,314,314,314,314,314,314,314,314,111,111,111,111,111,111,111,111,111,111,
0x687c9f55,222,222,222,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,
0x4659ed6a,511,511,511,511,511,511,511,511,511,511,511,511,511,511,OUT,OUT,OUT,OUT,OUT,
0xe49c925b,356,356,356,356,356,356,356,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,123,123,123,123,
0x58a43af8,565,565,565,565,565,OUT,OUT,123,123,123,123,123,123,123,123,123,123,123,123,
0x5bb4dbd1,456,456,456,462,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,
0x3ba17636,456,456,456,456,456,456,131,131,131,131,111,111,111,111,111,111,111,111,111,
0xb987f937,333,333,423,423,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,
0x245e0ea4,555,555,555,555,555,555,555,456,456,456,456,456,456,456,456,456,456,456,456,
0x1b5a640d,456,456,456,456,456,456,456,456,456,456,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,
0xdf06bfc2,556,556,556,556,556,556,556,556,556,556,556,123,123,123,123,123,123,123,123,
0x9658f1d3,456,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,123,123,
0xb9bf7110,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,111,111,
0xed563409,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,
0xd985160e,254,254,254,254,254,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,
0xc736d82f,561,561,561,561,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,
0xab928e3c,456,456,456,456,456,456,221,221,221,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,
0xf32507c5,541,541,541,541,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,
0xd680851a,222,222,222,222,222,222,222,146,146,146,146,146,146,146,146,146,146,146,146,
0x962c84b,561,561,561,561,561,561,561,561,561,561,561,561,561,561,111,111,111,111,111,
0xd185228,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,
0xaf535b41,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,
0x2191d8e6,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,
0xe3139e27,441,441,441,441,441,441,441,441,441,441,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,
0xe2b468d4,415,415,415,415,415,OUT,OUT,OUT,OUT,OUT,OUT,123,123,123,123,123,123,123,123,
0x66b96a7d,456,352,352,352,352,123,123,123,123,123,123,123,123,123,123,123,123,123,123,
0x55129d72,456,456,456,456,456,456,634,634,634,634,634,634,634,634,634,634,634,111,111,
0x9d11f5c3,225,225,225,225,225,111,111,111,111,111,111,111,111,111,111,111,111,111,111,
0xf1593e40,444,444,444,444,444,444,444,541,541,OUT,OUT,OUT,OUT,123,123,123,123,123,123,
0x59773179,422,422,422,422,422,422,422,422,422,422,123,123,123,123,123,123,123,123,123,
0x65691ebe,456,266,266,266,266,266,266,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,
0x3a142b1f,652,652,652,652,652,652,652,123,123,123,123,123,123,123,123,111,111,111,111,
0x18b3fe6c,456,456,456,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,OUT,
0x8fb06c35,342,342,342,342,342,342,342,342,342,342,111,111,111,111,111,111,111,111,111,
0x151468ca,222,222,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,
0x87da5a3b,622,622,622,622,622,622,622,622,622,622,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,
0x24189558,661,661,661,661,661,661,661,661,661,661,661,123,123,123,123,123,123,123,123,
0xb60896b1,456,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,
0x9d784796,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,111,111,
0x260a5f17,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,OUT,OUT,OUT,OUT,
0xbe2daf04,324,324,324,324,324,324,324,324,324,324,324,324,324,324,OUT,123,123,123,123,
0x45deeced,426,426,426,426,426,426,426,426,426,426,426,426,426,426,123,123,123,123,123,
0x18694722,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,123,123,123,123,
